year;org_name;org_code;unit_main_code;unit_sub_code;unit_name;max 100 %;Kasvatusalat (1);Taiteet ja kulttuurialat (2);Humanistiset alat (3);Yhteiskunnalliset alat (4);Kauppa, hallinto ja oikeustieteet (5);Luonnontieteet (6);Tietojenkäsittely ja tietoliikenne (7);Tekniikan alat (8);Maa- ja metsätalousalat (9);Lääketieteet (10);Terveys- ja hyvinvointialat (11);Palvelualat (12)
2016;Taideyliopisto;10103;;2200;TeaK/Näyttelijätyön koulutusoh;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2202;TeaK/Dramaturgian koulutusohj;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2203;TeaK/Live Art and Performance S;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2210;TeaK/MA in Ecology and Contemporary Performance;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2220;TeaK/Utbildingsprog. för skådespelarkonst;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2232;TeaK/Tanssijan maisteriohjelma;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2233;TeaK/Koreografin maisteriohj;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2241;TeaK/Valosuunnittelun koulutus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2242;TeaK/Äänisuunnittelun koulutus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2251;TeaK/Tanssiopettajan koulutus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2252;TeaK/Teatteriopettajan koulutus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2260;TeaK/Esittävien Taiteiden Tutk;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2270;TeaK/Yhteisen opetuksen keskus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2811;TeaK/Hallintopalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2812;TeaK/Viestintä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2821;TeaK/Opintohallinto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2823;TeaK/Kirjasto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2830;TeaK/Opetusteatteri;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2831;TeaK/Esitystuotanto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2833;TeaK/Puvusto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;2834;TeaK/Valo ja ääni;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;3111;SibA/Musiikkikasvatuksen, jazzin ja kansanmusiikin osasto ;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;31120;SibA/Jazzin aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;31130;SibA/Kansanmusiikin aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;31165;SibA/Taidehallinnon aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;31190;SibA/Musiikkiteknologian aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;31270;SibA/MuTri-tohtorikoulu;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32140;SibA/Kirkkomusiikin ja urkujen aineryhmä, Hki;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32150;SibA/Kirkkomusiikin ja urkujen aineryhmä, Kuopio;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32170;SibA/Laulun ja korrepetition aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32180;SibA/Sävellyksen ja musiikinteorian aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32210;SibA/Pianon aineryhmä (piano+kantele+kitara+harmonikka);100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;3222;SibA/Klassisen musiikin osasto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32230;SibA/Orkesteri-, kamarimusiikki- ja kapellimestarikoulutuksen aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32240;SibA/Jousten aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32240;SibA/Jousten aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32250;SibA/Puhaltimien aineryhmä (lyömäsoittimet+harppu);100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32260;SibA/Vanhan musiikin aineryhmä;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;32270;SibA/DocMus-tohtorikoulu;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;3251;SibA/Kuopion hallinto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;3252;SibA/Kuopion kirjasto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;3400;SibA/Seinäjoen toimipaikka;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3600;SibA/Kirjasto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3705;SibA/Henkilöstö- ja johdon tukipalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3710;SibA/Viestintäpalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3730;SibA/Soitinten huolto ja hankinnat;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3740;3740;SibA/Tuotantopalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3780;SibA/Keskitetyt opintopalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3111;37810;Musiikkikasvatuksen, jazzin ja kansanmusiikin opintopalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;37820;Klassisen musiikin opintopalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;3222;37830;Orkesterikoulutuksen opintopalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3800;SibA/Dekaani;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3802;SibA/Varadekaani II;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3811;SibA/Kehittämiskeskus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3814;SibA/Tohtoriohjelma;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3817;SibA/Kansainväliset asiat;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;3825;SibA/Yritysyhteistyö;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7000;Henkilöstö- ja johdon tukipalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7110;Varainhankinta;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7200;Talouspalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7300;IT/Tietohallinto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7310;IT/Sovellus- ja infrapalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7330;IT/Tukipalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7600;Toimitilapalvelut;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7610;Kallio-Kuninkala;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7690;N-talohanke;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;7800;Kirjasto;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;8000;Rehtoraatti;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;8200;Opetus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;8210;Kielten opetus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;8300;Jatkokoulutus ja tutkimus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;8400;Avoin kampus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Taideyliopisto;10103;;8410;Täydennyskoulutus;100%;0%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Tampereen ammattikorkeakoulu;02630;H51;311257;Media-alan koulutus;100%;;100%;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H2;311003;Henkilöstöpalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H3;311004;Talous- ja projektipalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H2;311007;Matkapalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H6;311013;Laadunhallinta ja toiminnanohjaus;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H6;311014;Floworks;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H6;311017;Kehittämisyksikkö;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H4;311021;Hallintopalvelut (ja tapahtumapalvelut);100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H4;311022;Liikuntapalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H3;311030;Hankintapalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H4;311031;Viestintäpalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H3;311040;Kiinteistöpalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H3;311041;Tilapalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H4;311050;Kirjasto- ja tietopalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H3;311060;Tietohallinto;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H4;311080;Opintopalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H4;311090;Kansainväliset palvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H3;311110;Avoin amk;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H52;311112;Kielipalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H51;311250;Musiikin ko, Musiikkipedagogi;100%;100%;;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311250;Musiikin ko, muusikko;100%;;100%;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311252;Kuvataiteen ko ;100%;;100%;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311255;Degree Programme in Media and Arts;100%;;100%;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311256;Mediatuottamisen ko YAMK;100%;;100%;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311259;MDP in Screenwriting YAMK;100%;;100%;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311260;Musiikin ko, Musiikkipedagogi YAMK;100%;100%;;;;;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H52;311300;Liiketalouden ko ;100%;;;;;100%;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H52;311301;Degree Programme in International Business ;100%;;;;;100%;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H52;311302;Yrittäjyyden ko YAMK;100%;;;;;100%;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H52;311309;Yrittäjyyden ja tiimijohtamisen ko / Proakatemia;100%;;;;;100%;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311350;Tietojenkäsittelyn ko ;100%;;;;;;;100%;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H51;311351;Tietojärjestelmäosaamisen ko YAMK;100%;;;;;;;100%;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H54;311401;Konetekniikan ko ;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H54;311402;Ajoneuvotekniikan ko ;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311403;Rakennus- ja yhdyskuntatekniikan ko ;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H54;311404;Sähkö- ja automaatiotekniikan ko ;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H54;311405;Tieto- ja viestintätekniikan ko ;100%;;;;;;;100%;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311406;Talotekniikan ko , LVI-tekniikka;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311406;Talotekniikan ko , sähköinen talotekniikka;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311407;Rakennusalan työnjohdon ko ;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311408;Biotuote- ja prosessitekniikan ko ;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311409;Laboratoriotekniikan ko ;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311410;Degree Programme in Energy and Environmental Engineering;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311411;Rakentamisen ja talotekniikan ko YAMK;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H54;311413;Teknologiaosaamisen johtamisen ko YAMK;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H54;311414;Automaatioteknologia YAMK;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311423;Rakennusarkkitehti;100%;;;;;;;;100%;;;;
2016;Tampereen ammattikorkeakoulu;02630;H53;311444;Matematiikka;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H54;311445;Fysiikka;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H54;311450;Metsätalouden ko ;100%;;;;;;;;;100%;;;
2016;Tampereen ammattikorkeakoulu;02630;H54;311456;Master's Degree Programme in Management and Economy in the International Forest Sector;100%;;;;;;;;;100%;;;
2016;Tampereen ammattikorkeakoulu;02630;H55;311502;Sairaanhoitajakoulutus;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311503;Sosionomikoulutus;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311504;Ensihoitajakoulutus;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311505;Bioanalytiikan ko / Bioanalyytikko;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311507;Fysioterapian ko / Fysioterapeutti;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311510;Röntgenhoitajakoulutus;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311514;Hyvinvointiteknologian ko / YAMK;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311516;Sosiaali- ja terveysalan johtamisen koulutus (YAMK);100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311517;Sosionomin koulutus YAMK;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311518;Terveyden edistämisen koulutus YAMK;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311524;Terveydenhoitajakoulutus;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H55;311529;Kliinisen asiantuntijan koulutus YAMK;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H52;311551;Palveluliiketoiminnan ko;100%;;;;;;;;;;;;100%
2016;Tampereen ammattikorkeakoulu;02630;H52;311558;Degree Programme in International Project Management;100%;;;;;100%;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H52;311558;Palvelu- ja projektiliiketoiminnan ko YAMK;100%;;;;;100%;;;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H52;311559;Palveluliiketoiminnan johtamisen koulutus YAMK;100%;;;;;;;;;;;;100%
2016;Tampereen ammattikorkeakoulu;02630;H55;311599;Kätilökoulutus;100%;;;;;;;;;;;100%;
2016;Tampereen ammattikorkeakoulu;02630;H6;311600;TAMK Ammatillinen opettajankoulutus;100%;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%
2016;Tampereen ammattikorkeakoulu;02630;H6;311831;Ammattipedagoginen TKI;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H54;311921;Master´s Degree in Information Technology;100%;;;;;;;100%;;;;;
2016;Tampereen ammattikorkeakoulu;02630;H4;311925;Työelämäpalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;;H1;Rehtorin toimisto;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H1;H2;Henkilöstöhallinto;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H1;H3;Liiketoiminta;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H1;H4;Korkeakoulupalvelut;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H1;H5;Koulutus ja TKI-toiminta;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen ammattikorkeakoulu;02630;H55;H5;Terveys- ja sosiaalipalvelut;100%;0%;0%;0%;0%;0%;0%;0%;0%;0%;0%;100%;0%
2016;Tampereen ammattikorkeakoulu;02630;H5;H51;Taide, musiikki ja media;100%;10%;49%;0%;0%;0%;0%;41%;0%;0%;0%;0%;0%
2016;Tampereen ammattikorkeakoulu;02630;H5;H52;Liiketoiminta ja palvelut;100%;0%;0%;0%;0%;76%;0%;0%;0%;0%;0%;0%;24%
2016;Tampereen ammattikorkeakoulu;02630;H5;H53;Rakentaminen ja ympäristöteknologia;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen ammattikorkeakoulu;02630;H5;H54;Teollisuusteknologia;100%;0%;0%;0%;0%;0%;0%;18%;72%;10%;0%;0%;0%
2016;Tampereen ammattikorkeakoulu;02630;H1;H6;Kehittäminen;100%;5%;6%;0%;0%;15%;0%;9%;31%;2%;0%;28%;5%
2016;Tampereen teknillinen yliopisto;01915;22;220;Yleispalvelujen yhteiset;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;22;221;Strateginen johtaminen;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;22;223;Viestintä;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;22;224;Kumppanuudet;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;22;225;Talous ja toiminnan ohjaus;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;22;226;Henkilöstöpalvelut;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;22;227;Tietohallinto;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;22;228;Tilapalvelut;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;23;231;Oppimisen tuki;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;23;232;Tutkintopalvelut;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;23;233;Opintopalvelut;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;24;241;Tutkimuksen kehittämispalvelut;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;24;242;Tutkimuspalvelut;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;24;243;Innovaatiopalvelut;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;24;244;Kirjasto;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;25;251;Tampere3;100%;0%;0%;0%;0%;0%;0%;20%;80%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;61;610;Luonnontieteiden tiedekunta;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;61;611;Fysiikan laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;61;612;Kemian ja biotekniikan laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;61;613;Matematiikan laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;61;614;Optoelektroniikan tutkimuslaitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;71;710;Teknisten tieteiden tiedekunta;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;71;711;Hydrauliikan ja automatiikan laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;71;712;Materiaaliopin laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;71;713;Systeemitekniikan laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;71;715;Kone- ja tuotantotekniikan laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;81;810;Tieto- ja sähkötekniikan tiedekunta;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;81;811;Elektroniikan ja tietoliikennetekniikan laitos;100%;0%;0%;0%;0%;0%;0%;40%;60%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;81;812;Signaalinkäsittelyn laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
2016;Tampereen teknillinen yliopisto;01915;81;813;Sähkötekniikan laitos;100%;0%;0%;0%;0%;0%;0%;0%;100%;0%;0%;0%;0%
